Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR1039508_R1	(0.0, 0.0006568748522031582)	(1.0, 0.00041054678262697394)	(2.0, 0.00016421871305078955)	(3.0, 0.00016421871305078955)	(4.0, 0.00024632806957618436)	(5.0, 0.0003284374261015791)	(6.0, 0.00024632806957618436)	(7.0, 0.0004926561391523687)	(8.0, 0.0008210935652539479)	(9.0, 0.001149530991355527)	(10.0, 0.0026274994088126328)	(11.0, 0.00377703040016816)	(12.0, 0.005337108174150661)	(13.0, 0.010592106991775926)	(14.0, 0.014287028035418693)	(15.0, 0.01699663680075672)	(16.0, 0.019706245566094748)	(17.0, 0.03210475840142936)	(18.0, 0.06158201739404609)	(19.0, 0.0786607635513282)	(20.0, 0.10419677343072598)	(21.0, 0.16692832181612757)	(22.0, 0.20412386032213145)	(23.0, 0.2560990830027063)	(24.0, 0.3080743056832812)	(25.0, 0.3672751517380909)	(26.0, 0.5106380882314301)	(27.0, 0.5948001786699598)	(28.0, 0.6873374234740797)	(29.0, 0.860670275099188)	(30.0, 0.9414658819201767)	(31.0, 1.045744764707428)	(32.0, 1.1500236474946792)	(33.0, 1.2400976116030373)	(34.0, 1.4754230274048188)	(35.0, 1.6206744790982421)	(36.0, 1.7588645261304814)	(37.0, 2.011432906802596)	(38.0, 2.125811240442471)	(39.0, 2.2940533119630047)	(40.0, 2.6057404293334034)	(41.0, 2.749185475183268)	(42.0, 2.789336950524186)	(43.0, 2.829488425865104)	(44.0, 2.8488662340050976)	(45.0, 2.934424183504559)	(46.0, 3.000604324864027)	(47.0, 3.0470782206574003)	(48.0, 3.1430640584355864)	(49.0, 3.1925760004203996)	(50.0, 3.130829764313303)	(51.0, 3.069083528206206)	(52.0, 3.0672771223626474)	(53.0, 3.0648138416668855)	(54.0, 3.064156966814682)	(55.0, 3.068180325284427)	(56.0, 3.017683071021309)	(57.0, 2.963162458288447)	(58.0, 2.858637247431619)	(59.0, 2.7541120365747918)	(60.0, 2.618549488951365)	(61.0, 2.3734530597230616)	(62.0, 2.2639191781181847)	(63.0, 2.078352032370793)	(64.0, 1.7563191360781945)	(65.0, 1.6198533855329882)	(66.0, 1.4764083396831236)	(67.0, 1.171782626973909)	(68.0, 1.0106019601145588)	(69.0, 0.8724940224388449)	(70.0, 0.7343860847631309)	(71.0, 0.6237026721668987)	(72.0, 0.4479886492025539)	(73.0, 0.38295803883444124)	(74.0, 0.3249067237709871)	(75.0, 0.23729604035839091)	(76.0, 0.2077366720092488)	(77.0, 0.1681599621640085)	(78.0, 0.12858325231876822)	(79.0, 0.10633161670038625)	(80.0, 0.06880764076828082)	(81.0, 0.0535353004545574)	(82.0, 0.041383115688798974)	(83.0, 0.021019995270501062)	(84.0, 0.012809059617961586)	(85.0, 0.009524685356945794)	(86.0, 0.006240311095930004)	(87.0, 0.004105467826269739)	(88.0, 0.0017242964870332906)	(89.0, 0.001477968417457106)	(90.0, 0.001149530991355527)	(91.0, 0.0005747654956777635)	(92.0, 0.0003284374261015791)	(93.0, 0.00024632806957618436)	(94.0, 0.00024632806957618436)	(95.0, 0.0003284374261015791)	(96.0, 0.00016421871305078955)	(97.0, 0.0)	(98.0, 8.210935652539477e-05)	(99.0, 8.210935652539477e-05)	(100.0, 0.0)
SRR1039508_R2	(0.0, 0.00032895656621977917)	(1.0, 0.0006579131324395583)	(2.0, 0.0008223914155494479)	(3.0, 0.0006579131324395583)	(4.0, 0.0007401522739945031)	(5.0, 0.0008223914155494479)	(6.0, 0.0010691088402142823)	(7.0, 0.001562543689543951)	(8.0, 0.0018092611142087852)	(9.0, 0.0018092611142087852)	(10.0, 0.0026316525297582333)	(11.0, 0.003454043945307681)	(12.0, 0.005181065917961521)	(13.0, 0.010608849260587878)	(14.0, 0.014309610630560394)	(15.0, 0.019326198265412025)	(16.0, 0.02434278590026366)	(17.0, 0.03832343996460427)	(18.0, 0.06727161779194485)	(19.0, 0.0822391415549448)	(20.0, 0.10608849260587878)	(21.0, 0.1696593490278511)	(22.0, 0.20938085439888943)	(23.0, 0.2670304926289057)	(24.0, 0.324680130858922)	(25.0, 0.38693516101601527)	(26.0, 0.5269061799425313)	(27.0, 0.6046221687119541)	(28.0, 0.6914667021939759)	(29.0, 0.854875876463651)	(30.0, 0.9314405172513047)	(31.0, 1.0409008146609362)	(32.0, 1.150361112070568)	(33.0, 1.2548048218453476)	(34.0, 1.4712582424179623)	(35.0, 1.5832679532157972)	(36.0, 1.7690461739884176)	(37.0, 2.1066378500714658)	(38.0, 2.258451305381894)	(39.0, 2.390856323285355)	(40.0, 2.612902005483706)	(41.0, 2.702542669778596)	(42.0, 2.7517216764284527)	(43.0, 2.80090068307831)	(44.0, 2.838237253344255)	(45.0, 2.937335418917963)	(46.0, 2.9990970142257267)	(47.0, 3.0721253719265174)	(48.0, 3.150252556403715)	(49.0, 3.155351383180122)	(50.0, 3.125005139946347)	(51.0, 3.0946588967125725)	(52.0, 3.0789512206755782)	(53.0, 3.0703983499538636)	(54.0, 3.0775531552691437)	(55.0, 3.0552663479077538)	(56.0, 2.9707245103892705)	(57.0, 2.9084694802321778)	(58.0, 2.814387902293321)	(59.0, 2.720306324354464)	(60.0, 2.6005661342504642)	(61.0, 2.364622037129328)	(62.0, 2.248418130112191)	(63.0, 2.0778541505272354)	(64.0, 1.7592597161433792)	(65.0, 1.6112292613444785)	(66.0, 1.457113110070512)	(67.0, 1.1566112868287435)	(68.0, 1.0102256148609419)	(69.0, 0.8552048330298709)	(70.0, 0.7001840511987999)	(71.0, 0.6015793204744211)	(72.0, 0.4369365590814217)	(73.0, 0.370898528412801)	(74.0, 0.3273117833886803)	(75.0, 0.2454838375415102)	(76.0, 0.20724263671846088)	(77.0, 0.17393578438870824)	(78.0, 0.1406289320589556)	(79.0, 0.11850660298067545)	(80.0, 0.07097237916191736)	(81.0, 0.045560484421439416)	(82.0, 0.03692537455817021)	(83.0, 0.021875611653615314)	(84.0, 0.015460958612329621)	(85.0, 0.011431240676137327)	(86.0, 0.007401522739945032)	(87.0, 0.005427783342626356)	(88.0, 0.0024671742466483436)	(89.0, 0.0014803045479890062)	(90.0, 0.0009046305571043926)	(91.0, 0.0004934348493296687)	(92.0, 0.0006579131324395583)	(93.0, 0.0005756739908846136)	(94.0, 0.00024671742466483436)	(95.0, 0.0)	(96.0, 0.00016447828310988958)	(97.0, 0.00032895656621977917)	(98.0, 0.00032895656621977917)	(99.0, 0.00032895656621977917)	(100.0, 0.00032895656621977917)
SRR1039509_R1	(0.0, 0.00012738723681796874)	(1.0, 6.369361840898437e-05)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0002547744736359375)	(7.0, 0.000700629802498828)	(8.0, 0.0008917106577257812)	(9.0, 0.0012738723681796874)	(10.0, 0.0020381957890875)	(11.0, 0.0024203574995414062)	(12.0, 0.004331166051810937)	(13.0, 0.009681429998165625)	(14.0, 0.01312088539225078)	(15.0, 0.014585838615657421)	(16.0, 0.01605079183906406)	(17.0, 0.031846809204492184)	(18.0, 0.06624136314534375)	(19.0, 0.08483989972076718)	(20.0, 0.12095418135866132)	(21.0, 0.18477518700446366)	(22.0, 0.21248191101237182)	(23.0, 0.2612712227136539)	(24.0, 0.3100605344149359)	(25.0, 0.36197083341825814)	(26.0, 0.4735620528707987)	(27.0, 0.5332429733200171)	(28.0, 0.6035607280435358)	(29.0, 0.7579540590669139)	(30.0, 0.8420296353667733)	(31.0, 0.9488438334386401)	(32.0, 1.0556580315105069)	(33.0, 1.1276318203126592)	(34.0, 1.3093497136334917)	(35.0, 1.4190938181521717)	(36.0, 1.618072682061839)	(37.0, 1.9457126551576542)	(38.0, 2.074373764343803)	(39.0, 2.203480728858814)	(40.0, 2.561884719646169)	(41.0, 2.791181745918513)	(42.0, 2.8183789209791494)	(43.0, 2.8455760960397853)	(44.0, 2.8588243686688544)	(45.0, 2.9684410859507167)	(46.0, 3.0648095306035095)	(47.0, 3.1588213113751706)	(48.0, 3.361940260481422)	(49.0, 3.471047428816012)	(50.0, 3.468754458553289)	(51.0, 3.4664614882905656)	(52.0, 3.40779966573589)	(53.0, 3.362386115810285)	(54.0, 3.3756343884393534)	(55.0, 3.2688201903674865)	(56.0, 3.0141731039683672)	(57.0, 2.8663402156411144)	(58.0, 2.7525834131626685)	(59.0, 2.638826610684222)	(60.0, 2.5154520718260196)	(61.0, 2.2212512483949207)	(62.0, 2.0504249638220244)	(63.0, 1.905776756415221)	(64.0, 1.6694734321178892)	(65.0, 1.5778183152273608)	(66.0, 1.4660360149195932)	(67.0, 1.1688415914232722)	(68.0, 0.9834294682347187)	(69.0, 0.8345137883945132)	(70.0, 0.6855981085543078)	(71.0, 0.6026690173858101)	(72.0, 0.44712920123107025)	(73.0, 0.3745184762448281)	(74.0, 0.3366207732914824)	(75.0, 0.25783176731956875)	(76.0, 0.21694046430100075)	(77.0, 0.1665588121394941)	(78.0, 0.11617715997798748)	(79.0, 0.09318376373234413)	(80.0, 0.05515867354218046)	(81.0, 0.04012697959766015)	(82.0, 0.03254743900699101)	(83.0, 0.017834213154515624)	(84.0, 0.010700527892709373)	(85.0, 0.007069991643397265)	(86.0, 0.003439455394085156)	(87.0, 0.0021655830259054683)	(88.0, 0.0011464851313617186)	(89.0, 0.001401259604997656)	(90.0, 0.0011464851313617186)	(91.0, 0.0006369361840898437)	(92.0, 0.0003821617104539062)	(93.0, 0.0002547744736359375)	(94.0, 6.369361840898437e-05)	(95.0, 0.0)	(96.0, 6.369361840898437e-05)	(97.0, 0.00012738723681796874)	(98.0, 6.369361840898437e-05)	(99.0, 6.369361840898437e-05)	(100.0, 0.00012738723681796874)
SRR1039509_R2	(0.0, 0.0003822622663182983)	(1.0, 0.0007645245326365967)	(2.0, 0.0012104971766746114)	(3.0, 0.0012742075543943278)	(4.0, 0.0010830764212351786)	(5.0, 0.0008919452880760294)	(6.0, 0.0007645245326365967)	(7.0, 0.0008919452880760294)	(8.0, 0.001146786798954895)	(9.0, 0.001656469820712626)	(10.0, 0.002420994353349223)	(11.0, 0.002675835864228088)	(12.0, 0.006562168905130787)	(13.0, 0.012869496299382709)	(14.0, 0.015290490652731935)	(15.0, 0.019367954826793782)	(16.0, 0.02344541900085563)	(17.0, 0.03606007378935947)	(18.0, 0.06594024093990646)	(19.0, 0.0832057533019496)	(20.0, 0.12308844975449207)	(21.0, 0.19068516051511114)	(22.0, 0.21839917482318777)	(23.0, 0.2663093788684145)	(24.0, 0.3142195829136412)	(25.0, 0.3611104209153525)	(26.0, 0.4769358876097969)	(27.0, 0.54587051630253)	(28.0, 0.6123841506419139)	(29.0, 0.7672640788785444)	(30.0, 0.855630372775791)	(31.0, 0.9718381017365538)	(32.0, 1.0880458306973164)	(33.0, 1.1374213734300966)	(34.0, 1.3205887093742814)	(35.0, 1.4543805025856857)	(36.0, 1.651755252761367)	(37.0, 2.027455350174535)	(38.0, 2.205780697412021)	(39.0, 2.283252516719196)	(40.0, 2.4873168565554478)	(41.0, 2.613909377084524)	(42.0, 2.691827169035737)	(43.0, 2.76974496098695)	(44.0, 2.804658247977355)	(45.0, 2.9379403581670016)	(46.0, 3.0363091813662435)	(47.0, 3.140666780071139)	(48.0, 3.3762677568786503)	(49.0, 3.5075111349812658)	(50.0, 3.4717696130805056)	(51.0, 3.4360280911797445)	(52.0, 3.3946800560396486)	(53.0, 3.371298347416513)	(54.0, 3.3892646739334724)	(55.0, 3.2922337686663443)	(56.0, 3.03478013230097)	(57.0, 2.8743574012027246)	(58.0, 2.755410126000014)	(59.0, 2.6364628507973036)	(60.0, 2.4994218283221934)	(61.0, 2.20590811816746)	(62.0, 2.049435430487837)	(63.0, 1.9084443645941043)	(64.0, 1.6691481858788497)	(65.0, 1.570843073057327)	(66.0, 1.4600507262027405)	(67.0, 1.163160366028862)	(68.0, 0.9770623527095704)	(69.0, 0.8347970792614438)	(70.0, 0.6925318058133172)	(71.0, 0.6120655987533153)	(72.0, 0.4500501082120766)	(73.0, 0.3685008247308396)	(74.0, 0.3298286254549717)	(75.0, 0.2564979806995782)	(76.0, 0.22183953522005245)	(77.0, 0.16806797642461183)	(78.0, 0.1142964176291712)	(79.0, 0.0921252061827099)	(80.0, 0.05530060786071383)	(81.0, 0.040647220985179054)	(82.0, 0.032619713392494795)	(83.0, 0.0190494029381952)	(84.0, 0.013506600076579873)	(85.0, 0.008282349103563132)	(86.0, 0.0030580981305463866)	(87.0, 0.0023572839756295064)	(88.0, 0.0014016283098337605)	(89.0, 0.001146786798954895)	(90.0, 0.000828234910356313)	(91.0, 0.000828234910356313)	(92.0, 0.001146786798954895)	(93.0, 0.0008919452880760294)	(94.0, 0.0005733933994774475)	(95.0, 0.0005096830217577312)	(96.0, 0.0003822622663182983)	(97.0, 0.0002548415108788656)	(98.0, 0.0002548415108788656)	(99.0, 0.0001274207554394328)	(100.0, 0.0)
SRR1039512_R1	(0.0, 0.0002828838309259919)	(1.0, 0.0002828838309259919)	(2.0, 0.00014144191546299595)	(3.0, 0.0)	(4.0, 7.072095773149798e-05)	(5.0, 0.00014144191546299595)	(6.0, 0.0003536047886574899)	(7.0, 0.0006364886195834819)	(8.0, 0.0007072095773149798)	(9.0, 0.0007072095773149798)	(10.0, 0.0016265820278244538)	(11.0, 0.0025459544783339276)	(12.0, 0.003818931717500891)	(13.0, 0.010042375997872714)	(14.0, 0.014992843039077572)	(15.0, 0.01718519272875401)	(16.0, 0.019377542418430448)	(17.0, 0.028641987881256683)	(18.0, 0.056576766185198385)	(19.0, 0.07524709902631385)	(20.0, 0.09335166420557733)	(21.0, 0.14271489270216292)	(22.0, 0.17397355601948505)	(23.0, 0.2376931389355647)	(24.0, 0.3014127218516444)	(25.0, 0.34511827372971016)	(26.0, 0.4682434611402482)	(27.0, 0.5476630966727204)	(28.0, 0.6454701812153821)	(29.0, 0.8408014664697795)	(30.0, 0.9383256671815152)	(31.0, 1.0688058341961288)	(32.0, 1.1992860012107427)	(33.0, 1.3057210425966472)	(34.0, 1.544687158771379)	(35.0, 1.677218233560206)	(36.0, 1.8394521105962625)	(37.0, 2.174952334074489)	(38.0, 2.348218680516659)	(39.0, 2.4935502486548873)	(40.0, 2.7163919864668378)	(41.0, 2.7939021561405593)	(42.0, 2.8440433151721916)	(43.0, 2.8941844742038234)	(44.0, 2.997224909618616)	(45.0, 3.160943926767034)	(46.0, 3.2216225085006593)	(47.0, 3.275724041165255)	(48.0, 3.3652567736533316)	(49.0, 3.4006879734768116)	(50.0, 3.315327777494894)	(51.0, 3.2299675815129762)	(52.0, 3.160943926767034)	(53.0, 3.0629246793511777)	(54.0, 3.033929086681263)	(55.0, 2.9862631611702337)	(56.0, 2.894679520907944)	(57.0, 2.8507618061566835)	(58.0, 2.7416393683769824)	(59.0, 2.632516930597281)	(60.0, 2.4946110630208596)	(61.0, 2.2093934404897286)	(62.0, 2.062081685535018)	(63.0, 1.8782071954331232)	(64.0, 1.5719854484557372)	(65.0, 1.4496381915802456)	(66.0, 1.312793138369797)	(67.0, 1.0171795350521353)	(68.0, 0.8584109849449226)	(69.0, 0.7370538214776721)	(70.0, 0.6156966580104215)	(71.0, 0.5351454871542453)	(72.0, 0.3973103405355557)	(73.0, 0.34002636477304227)	(74.0, 0.29349197458571663)	(75.0, 0.22029578333361619)	(76.0, 0.1936339822688415)	(77.0, 0.16301180757110284)	(78.0, 0.13238963287336422)	(79.0, 0.1051620641467375)	(80.0, 0.06188083801506074)	(81.0, 0.04582718061001069)	(82.0, 0.035077595034823)	(83.0, 0.019801868164819436)	(84.0, 0.015275726870003564)	(85.0, 0.01152751611023417)	(86.0, 0.007779305350464778)	(87.0, 0.00558695566078834)	(88.0, 0.002899559266991417)	(89.0, 0.0024045125628709314)	(90.0, 0.0016973029855559517)	(91.0, 0.0011315353237039676)	(92.0, 0.0012729772391669638)	(93.0, 0.0007779305350464779)	(94.0, 0.00014144191546299595)	(95.0, 0.0)	(96.0, 7.072095773149798e-05)	(97.0, 0.00014144191546299595)	(98.0, 0.00014144191546299595)	(99.0, 7.072095773149798e-05)	(100.0, 0.0)
SRR1039512_R2	(0.0, 0.0008485536756163151)	(1.0, 0.0004949896441095172)	(2.0, 0.00042427683780815755)	(3.0, 0.000707128063013596)	(4.0, 0.0006364152567122364)	(5.0, 0.0005657024504108767)	(6.0, 0.0005657024504108767)	(7.0, 0.001414256126027192)	(8.0, 0.002262809801643507)	(9.0, 0.002474948220547586)	(10.0, 0.0028992250583557435)	(11.0, 0.0031113634772598217)	(12.0, 0.0037477787339720587)	(13.0, 0.008485536756163151)	(14.0, 0.01258687952164201)	(15.0, 0.016829647899723583)	(16.0, 0.021072416277805157)	(17.0, 0.032315752479721335)	(18.0, 0.05996445974355294)	(19.0, 0.07636983080546836)	(20.0, 0.09843222637149254)	(21.0, 0.15599245070079928)	(22.0, 0.1914902794640818)	(23.0, 0.254071113040785)	(24.0, 0.31665194661748824)	(25.0, 0.3638881012267965)	(26.0, 0.49173685501965464)	(27.0, 0.5723494542032046)	(28.0, 0.6661146353588073)	(29.0, 0.8617769703946694)	(30.0, 0.9636741242749285)	(31.0, 1.0900379091354582)	(32.0, 1.2164016939959876)	(33.0, 1.302600604877345)	(34.0, 1.552923939184158)	(35.0, 1.7170483626096138)	(36.0, 1.8932646759126017)	(37.0, 2.2138765396829663)	(38.0, 2.3582720901503427)	(39.0, 2.487817951294433)	(40.0, 2.7488189193527517)	(41.0, 2.880274026266979)	(42.0, 2.906013487760674)	(43.0, 2.931752949254369)	(44.0, 2.9948287724751816)	(45.0, 3.1445277834151595)	(46.0, 3.231150971134325)	(47.0, 3.272305824401717)	(48.0, 3.333118837820886)	(49.0, 3.352776997972664)	(50.0, 3.2632545851951424)	(51.0, 3.1737321724176213)	(52.0, 3.1018879612154397)	(53.0, 2.9932023779302503)	(54.0, 2.956361005847242)	(55.0, 2.951411109406147)	(56.0, 2.8884059989916353)	(57.0, 2.830350785018219)	(58.0, 2.6921779615053625)	(59.0, 2.554005137992506)	(60.0, 2.4345712081495092)	(61.0, 2.189834185540504)	(62.0, 2.064531092774495)	(63.0, 1.8674545016126056)	(64.0, 1.5434484231397758)	(65.0, 1.4165189358288355)	(66.0, 1.311015428827207)	(67.0, 1.0393368270173833)	(68.0, 0.8731617322091884)	(69.0, 0.7448179887722206)	(70.0, 0.6164742453352529)	(71.0, 0.543710767651154)	(72.0, 0.399385929990079)	(73.0, 0.32782457001310306)	(74.0, 0.2980544785602307)	(75.0, 0.23533221937092472)	(76.0, 0.2023800516344912)	(77.0, 0.1697814479295644)	(78.0, 0.1371828442246376)	(79.0, 0.11017055221751826)	(80.0, 0.06760144282409977)	(81.0, 0.05204462543780067)	(82.0, 0.0423569709745144)	(83.0, 0.026022312718900334)	(84.0, 0.019375308926572528)	(85.0, 0.015061827742189594)	(86.0, 0.010748346557806657)	(87.0, 0.00869767517506723)	(88.0, 0.004879183634793813)	(89.0, 0.0031113634772598217)	(90.0, 0.0025456610268489457)	(91.0, 0.0014849689323285515)	(92.0, 0.0009899792882190343)	(93.0, 0.0009899792882190343)	(94.0, 0.000707128063013596)	(95.0, 0.00042427683780815755)	(96.0, 0.00042427683780815755)	(97.0, 0.00042427683780815755)	(98.0, 0.00028285122520543837)	(99.0, 0.00014142561260271918)	(100.0, 0.00014142561260271918)
SRR1039517_R1	(0.0, 0.00010213205777201981)	(1.0, 5.1066028886009905e-05)	(2.0, 5.1066028886009905e-05)	(3.0, 0.00010213205777201981)	(4.0, 0.00010213205777201981)	(5.0, 0.00010213205777201981)	(6.0, 0.00020426411554403962)	(7.0, 0.00035746220220206934)	(8.0, 0.00040852823108807924)	(9.0, 0.0007149244044041387)	(10.0, 0.001634112924352317)	(11.0, 0.002246905270984436)	(12.0, 0.0027575655598445345)	(13.0, 0.006485385668523257)	(14.0, 0.00970254548834188)	(15.0, 0.017004987619041297)	(16.0, 0.024307429749740712)	(17.0, 0.03845271975116546)	(18.0, 0.06699862989844499)	(19.0, 0.08139925004429978)	(20.0, 0.10892383961385911)	(21.0, 0.1671391125439104)	(22.0, 0.19782979590440233)	(23.0, 0.24634252334611176)	(24.0, 0.29485525078782115)	(25.0, 0.31763069967098156)	(26.0, 0.4052089392104886)	(27.0, 0.47001172986683515)	(28.0, 0.5654541378547876)	(29.0, 0.7181415642239573)	(30.0, 0.7753865826051743)	(31.0, 0.8892638270209764)	(32.0, 1.0031410714367786)	(33.0, 1.0801997090257673)	(34.0, 1.273842090561517)	(35.0, 1.3904258345082776)	(36.0, 1.6220613415352185)	(37.0, 1.9890218251100857)	(38.0, 2.1243468016580116)	(39.0, 2.2423093283846947)	(40.0, 2.5032567359922053)	(41.0, 2.646241616873033)	(42.0, 2.7768174527345604)	(43.0, 2.907393288596088)	(44.0, 2.9736259280612423)	(45.0, 3.107827451973676)	(46.0, 3.175796336420956)	(47.0, 3.287375609536887)	(48.0, 3.590299292888698)	(49.0, 3.781643703124577)	(50.0, 3.68165641856577)	(51.0, 3.581669134006962)	(52.0, 3.4872991126256156)	(53.0, 3.399363410883907)	(54.0, 3.4057977305235445)	(55.0, 3.2966696267941407)	(56.0, 2.9795495874120195)	(57.0, 2.7715576517593012)	(58.0, 2.6061037181686295)	(59.0, 2.440649784577957)	(60.0, 2.378298163308139)	(61.0, 2.1424752419125457)	(62.0, 1.9690039417867697)	(63.0, 1.887655757771356)	(64.0, 1.644938922476151)	(65.0, 1.4835702711963596)	(66.0, 1.4278061676528369)	(67.0, 1.1576158088169584)	(68.0, 0.9431895535246029)	(69.0, 0.7914213156753814)	(70.0, 0.63965307782616)	(71.0, 0.5695394201656684)	(72.0, 0.4371762732931307)	(73.0, 0.3749267840810847)	(74.0, 0.35056828830245795)	(75.0, 0.29740855223212165)	(76.0, 0.2686073119404121)	(77.0, 0.20523437009287376)	(78.0, 0.1418614282453355)	(79.0, 0.11224313149144977)	(80.0, 0.06592624329183878)	(81.0, 0.04922765184611354)	(82.0, 0.04483597336191669)	(83.0, 0.028954438378367614)	(84.0, 0.017464581879015385)	(85.0, 0.012153714874870356)	(86.0, 0.006842847870725327)	(87.0, 0.0055661971485750795)	(88.0, 0.0031660937909326137)	(89.0, 0.0020426411554403962)	(90.0, 0.0014298488088082774)	(91.0, 0.0008170564621761585)	(92.0, 0.0008170564621761585)	(93.0, 0.0007659904332901486)	(94.0, 0.000561726317746109)	(95.0, 0.00040852823108807924)	(96.0, 0.00020426411554403962)	(97.0, 0.0)	(98.0, 0.0001531980866580297)	(99.0, 0.0001531980866580297)	(100.0, 0.0)
SRR1039517_R2	(0.0, 0.00010220178413654567)	(1.0, 0.00020440356827309135)	(2.0, 0.0003577062444779099)	(3.0, 0.0004088071365461827)	(4.0, 0.000306605352409637)	(5.0, 0.00020440356827309135)	(6.0, 0.000306605352409637)	(7.0, 0.0007665133810240925)	(8.0, 0.0011242196255020025)	(9.0, 0.001533026762048185)	(10.0, 0.0023506410351405507)	(11.0, 0.002759448171686733)	(12.0, 0.005058988314759011)	(13.0, 0.009453665032630475)	(14.0, 0.011548801607429661)	(15.0, 0.018805128281124406)	(16.0, 0.026061454954819145)	(17.0, 0.041545025251505815)	(18.0, 0.0703659283780117)	(19.0, 0.0837032612078309)	(20.0, 0.11523251161395524)	(21.0, 0.17696238923242882)	(22.0, 0.20716301644477805)	(23.0, 0.25821280762098264)	(24.0, 0.3092625987971872)	(25.0, 0.32796552529417505)	(26.0, 0.4102379615240943)	(27.0, 0.4738074712570257)	(28.0, 0.5866382409437721)	(29.0, 0.7370281663006991)	(30.0, 0.7745873219708796)	(31.0, 0.8977915727474854)	(32.0, 1.0209958235240912)	(33.0, 1.0950921170230867)	(34.0, 1.2876402783363388)	(35.0, 1.4060921461505953)	(36.0, 1.6261836882886465)	(37.0, 1.9910440576561144)	(38.0, 2.135812884885531)	(39.0, 2.2608056668845267)	(40.0, 2.500775456037136)	(41.0, 2.61575246319075)	(42.0, 2.755717806565749)	(43.0, 2.8956831499407487)	(44.0, 2.966611188131511)	(45.0, 3.117869828653599)	(46.0, 3.1982004309849237)	(47.0, 3.3155280791736783)	(48.0, 3.5839099643162475)	(49.0, 3.7349642012700612)	(50.0, 3.66163442115209)	(51.0, 3.5883046410341186)	(52.0, 3.4853874444086173)	(53.0, 3.3759293335983767)	(54.0, 3.3693884194136374)	(55.0, 3.2743407601666505)	(56.0, 2.9479082616345234)	(57.0, 2.716523422349384)	(58.0, 2.581106058368461)	(59.0, 2.4456886943875378)	(60.0, 2.3451221387971772)	(61.0, 2.083843277652098)	(62.0, 1.92313097209738)	(63.0, 1.85419586869728)	(64.0, 1.634921940832321)	(65.0, 1.4845831163674625)	(66.0, 1.4334822242991896)	(67.0, 1.1561065821526046)	(68.0, 0.9298318320742925)	(69.0, 0.7978382278619437)	(70.0, 0.6658446236495951)	(71.0, 0.5969606211415633)	(72.0, 0.46067454199547964)	(73.0, 0.39327246535742777)	(74.0, 0.37119687998393386)	(75.0, 0.3113577353719864)	(76.0, 0.27359417613353276)	(77.0, 0.21462374668674591)	(78.0, 0.15565331723995907)	(79.0, 0.12156902223042108)	(80.0, 0.07327867922590325)	(81.0, 0.0590726312309234)	(82.0, 0.049670067090361196)	(83.0, 0.030711636133031975)	(84.0, 0.021155769316264953)	(85.0, 0.015176964944277031)	(86.0, 0.00919816057228911)	(87.0, 0.008073940946787109)	(88.0, 0.005569997235441739)	(89.0, 0.004190273149598372)	(90.0, 0.0029638517399598247)	(91.0, 0.0015841276541164577)	(92.0, 0.0014308249779116395)	(93.0, 0.001226421409638548)	(94.0, 0.0007154124889558197)	(95.0, 0.0004088071365461827)	(96.0, 0.000306605352409637)	(97.0, 0.00020440356827309135)	(98.0, 0.000306605352409637)	(99.0, 0.00020440356827309135)	(100.0, 0.0)
